Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Salesperson,Payment_Mode,NetSales
O00803,22-11-2024,C0224,Customer 224,Surat,Gujarat,West,P011,Notebook,Office Supplies,1,180,8%,Arjun,UPI,165.6
O00804,13-01-2025,C0246,Customer 246,Thane,Maharashtra,West,P003,Tablet,Electronics,2,18000,2%,Arjun,Debit Card,35280
O00805,20-06-2024,C0219,Customer 219,Surat,Gujarat,West,P007,Headphones,Accessories,1,3200,10%,Neha,Credit Card,2880
O00806,13-06-2024,C0178,Customer 178,Bhubaneswar,Odisha,East,P004,Monitor,Electronics,2,14500,8%,Rahul,Debit Card,26680
O00807,17-11-2025,C0048,Customer 48,Nashik,Maharashtra,West,P004,Monitor,Electronics,1,14500,10%,Arjun,Debit Card,13050
O00808,24-01-2024,C0061,Customer 61,Bhubaneswar,Odisha,East,P015,USB Hub,Accessories,1,1400,8%,Sneha,Net Banking,1288
O00809,27-01-2024,C0079,Customer 79,Bhubaneswar,Odisha,East,P006,Mouse,Accessories,2,950,8%,Karan,Debit Card,1748
O00810,26-12-2024,C0190,Customer 190,Bhubaneswar,Odisha,East,P013,Webcam,Electronics,1,4200,20%,Vikram,UPI,3360
O00811,01-01-2024,C0222,Customer 222,Thane,Maharashtra,West,P001,Laptop,Electronics,1,55000,2%,Sneha,UPI,53900
O00812,21-04-2025,C0098,Customer 98,Pune,Maharashtra,West,P006,Mouse,Accessories,1,950,0%,Amit,UPI,950
O00813,20-01-2025,C0136,Customer 136,Chennai,Tamil Nadu,South,P006,Mouse,Accessories,1,950,8%,Karan,Credit Card,874
O00814,22-01-2024,C0084,Customer 84,Ahmedabad,Gujarat,West,P013,Webcam,Electronics,1,4200,10%,Neha,Debit Card,3780
O00815,17-05-2025,C0171,Customer 171,Mumbai,Maharashtra,West,P010,Printer,Office Supplies,2,11500,5%,Neha,Debit Card,21850
O00816,20-11-2024,C0081,Customer 81,Delhi,Delhi,North,P009,Desk,Furniture,1,16000,0%,Rahul,UPI,16000
O00817,01-03-2025,C0232,Customer 232,Lucknow,Uttar Pradesh,North,P005,Keyboard,Accessories,1,1800,0%,Priya,Credit Card,1800
O00818,14-03-2025,C0214,Customer 214,Surat,Gujarat,West,P002,Smartphone,Electronics,2,28000,10%,Amit,Debit Card,50400
O00819,27-05-2025,C0193,Customer 193,Bhubaneswar,Odisha,East,P001,Laptop,Electronics,1,55000,5%,Neha,UPI,52250
O00820,15-04-2024,C0059,Customer 59,Mumbai,Maharashtra,West,P012,Backpack,Accessories,1,2200,0%,Sneha,UPI,2200
O00821,16-04-2025,C0034,Customer 34,Delhi,Delhi,North,P002,Smartphone,Electronics,1,28000,5%,Neha,Credit Card,26600
O00822,21-10-2024,C0113,Customer 113,Ahmedabad,Gujarat,West,P011,Notebook,Office Supplies,3,180,15%,Neha,Net Banking,459
O00823,08-12-2025,C0243,Customer 243,Kolkata,West Bengal,East,P010,Printer,Office Supplies,6,11500,5%,Neha,Credit Card,65550
O00824,11-07-2024,C0070,Customer 70,Surat,Gujarat,West,P010,Printer,Office Supplies,4,11500,5%,Neha,UPI,43700
O00825,04-06-2025,C0149,Customer 149,mumbai,Karnataka,South,P014,External SSD,Electronics,1,8500,5%,Rahul,UPI,8075
O00826,14-02-2025,C0198,Customer 198,Thane,Maharashtra,West,P008,Office Chair,Furniture,1,12500,2%,Amit,UPI,12250
O00827,23-03-2024,C0128,Customer 128,Bhubaneswar,Odisha,East,P007,Headphones,Accessories,1,3200,0%,Priya,Credit Card,3200
O00828,03-04-2025,C0030,Customer 30,Kochi,Kerala,South,P006,Mouse,Accessories,4,950,5%,Amit,Credit Card,3610
O00829,21-04-2024,C0193,Customer 193,Bhubaneswar,Odisha,East,P014,External SSD,Electronics,2,8500,20%,Sneha,UPI,13600
O00830,15-03-2025,C0217,Customer 217,Bhubaneswar,Odisha,East,P014,External SSD,Electronics,1,8500,8%,Rahul,UPI,7820
O00831,21-04-2025,C0226,Customer 226,Nashik,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0%,Amit,UPI,28000
O00832,01-03-2024,C0181,Customer 181,Hyderabad,Telangana,South,P011,Notebook,Office Supplies,2,180,2%,Priya,Debit Card,352.8
O00833,29-11-2025,C0074,Customer 74,Chennai,Tamil Nadu,South,P001,Laptop,Electronics,4,55000,0%,Arjun,Credit Card,220000
O00834,27-03-2025,C0162,Customer 162,Kolkata,West Bengal,East,P013,Webcam,Electronics,2,4200,5%,Karan,Debit Card,7980
O00835,21-03-2024,C0010,Customer 10,Pune,Maharashtra,West,P013,Webcam,Electronics,2,4200,10%,Karan,Credit Card,7560
O00836,15-05-2025,C0129,Customer 129,Surat,Gujarat,West,P015,USB Hub,Accessories,1,1400,10%,Sneha,Credit Card,1260
O00837,05-04-2025,C0023,Customer 23,Delhi,Delhi,North,P010,Printer,Office Supplies,5,11500,15%,Neha,Debit Card,48875
O00838,04-12-2025,C0036,Customer 36,Kochi,Kerala,South,P007,Headphones,Accessories,1,3200,8%,Neha,Debit Card,2944
O00839,22-09-2025,C0097,Customer 97,Delhi,Delhi,North,P006,Mouse,Accessories,2,950,5%,Rahul,Debit Card,1805
O00840,31-08-2025,C0087,Customer 87,Kochi,Kerala,South,P002,Smartphone,Electronics,4,28000,15%,Rahul,Net Banking,95200
O00841,08-09-2025,C0031,Customer 31,Pune,Maharashtra,West,P011,Notebook,Office Supplies,1,180,2%,Karan,Net Banking,176.4
O00842,13-08-2024,C0010,Customer 10,Delhi,Delhi,North,P010,Printer,Office Supplies,2,11500,5%,Priya,UPI,21850
O00843,12-11-2025,C0074,Customer 74,Nashik,Maharashtra,West,P015,USB Hub,Accessories,2,1400,15%,Karan,Debit Card,2380
O00844,10-10-2024,C0015,Customer 15,Kolkata,West Bengal,East,P011,Notebook,Office Supplies,1,180,5%,Neha,Credit Card,171
O00845,17-07-2024,C0127,Customer 127,Thane,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0%,Priya,UPI,28000
O00846,15-12-2025,C0191,Customer 191,Bengaluru,Karnataka,South,P001,Laptop,Electronics,1,55000,8%,Rahul,UPI,50600
O00847,27-02-2025,C0041,Customer 41,Kochi,Kerala,South,P008,Office Chair,Furniture,1,12500,5%,Karan,Net Banking,11875
O00848,13-11-2024,C0130,Customer 130,Lucknow,Uttar Pradesh,North,P012,Backpack,Accessories,3,2200,5%,Amit,UPI,6270
O00849,15-12-2025,C0112,Customer 112,Kolkata,West Bengal,East,P008,Office Chair,Furniture,1,12500,5%,Vikram,Credit Card,11875
O00850,07-07-2025,C0109,Customer 109,Mumbai,Maharashtra,West,P002,Smartphone,Electronics,1,28000,15%,Neha,UPI,23800
O00851,11-05-2024,C0014,Customer 14,Mumbai,Maharashtra,West,P013,Webcam,Electronics,5,4200,10%,Karan,Credit Card,18900
O00852,19-03-2024,C0108,Customer 108,Lucknow,Uttar Pradesh,North,P013,Webcam,Electronics,2,4200,2%,Arjun,Debit Card,8232
O00853,02-06-2024,C0180,Customer 180,Bengaluru,Karnataka,South,P009,Desk,Furniture,1,16000,20%,Neha,Net Banking,12800
O00854,29-09-2024,C0131,Customer 131,Pune,Maharashtra,West,P001,Laptop,Electronics,1,55000,5%,Karan,UPI,52250
O00855,27-10-2025,C0107,Customer 107,Mumbai,Maharashtra,West,P007,Headphones,Accessories,1,3200,10%,Vikram,Debit Card,2880
O00856,11-02-2025,C0046,Customer 46,Kolkata,West Bengal,East,P004,Monitor,Electronics,3,14500,5%,Amit,UPI,41325
O00857,05-06-2024,C0118,Customer 118,Bengaluru,Karnataka,South,P008,Office Chair,Furniture,2,12500,8%,Priya,UPI,23000
O00858,27-10-2025,C0233,Customer 233,Kolkata,West Bengal,East,P011,Notebook,Office Supplies,1,180,2%,Neha,UPI,176.4
O00859,11-03-2025,C0212,Customer 212,Bhubaneswar,Odisha,East,P003,Tablet,Electronics,2,18000,5%,Neha,Credit Card,34200
O00860,30-12-2025,C0030,Customer 30,Mumbai,Maharashtra,West,P012,Backpack,Accessories,2,2200,8%,Karan,Debit Card,4048
O00861,31-07-2025,C0236,Customer 236,Bengaluru,Karnataka,South,P005,Keyboard,Accessories,1,1800,5%,Vikram,Debit Card,1710
O00862,18-08-2025,C0048,Customer 48,Hyderabad,Telangana,South,P002,Smartphone,Electronics,3,28000,15%,Arjun,Debit Card,71400
O00863,04-12-2024,C0066,Customer 66,Thane,Maharashtra,West,P014,External SSD,Electronics,1,8500,8%,Sneha,Credit Card,7820
O00864,07-06-2025,C0100,Customer 100,Surat,Gujarat,West,P002,Smartphone,Electronics,3,28000,8%,Vikram,Credit Card,77280
O00865,24-03-2024,C0071,Customer 71,Nashik,Maharashtra,West,P006,Mouse,Accessories,3,950,0%,Karan,Credit Card,2850
O00866,10-07-2024,C0069,Customer 69,Chennai,Tamil Nadu,South,P015,USB Hub,Accessories,3,1400,10%,Vikram,Credit Card,3780
O00867,12-06-2025,C0015,Customer 15,Nashik,Maharashtra,West,P013,Webcam,Electronics,2,4200,10%,Amit,Credit Card,7560
O00868,30-06-2025,C0072,Customer 72,Bengaluru,Karnataka,South,P008,Office Chair,Furniture,1,12500,2%,Neha,Net Banking,12250
O00869,29-06-2025,C0108,Customer 108,Delhi,Delhi,North,P014,External SSD,Electronics,1,8500,8%,Amit,Debit Card,7820
O00870,30-05-2025,C0223,Customer 223,Nashik,Maharashtra,West,P001,Laptop,Electronics,1,55000,8%,Vikram,Debit Card,50600
O00871,19-01-2024,C0132,Customer 132,Pune,Maharashtra,West,P005,Keyboard,Accessories,4,1800,10%,Neha,UPI,6480
O00872,22-03-2025,C0125,Customer 125,Nashik,Maharashtra,West,P011,Notebook,Office Supplies,1,180,2%,Neha,Credit Card,176.4
O00873,05-06-2025,C0139,Customer 139,Hyderabad,Telangana,South,P005,Keyboard,Accessories,3,1800,2%,Priya,UPI,5292
O00874,13-03-2025,C0204,Customer 204,Kochi,Kerala,South,P014,External SSD,Electronics,2,8500,10%,Priya,UPI,15300
O00875,14-05-2024,C0167,Customer 167,Thane,Maharashtra,West,P008,Office Chair,Furniture,1,12500,8%,Sneha,UPI,11500
O00876,09-01-2025,C0044,Customer 44,Surat,Gujarat,West,P012,Backpack,Accessories,1,2200,0%,Rahul,Debit Card,2200
O00877,29-04-2024,C0152,Customer 152,Nashik,Maharashtra,West,P010,Printer,Office Supplies,5,11500,5%,Vikram,UPI,54625
O00878,18-03-2025,C0039,Customer 39,Jaipur,Rajasthan,North,P001,Laptop,Electronics,3,55000,10%,Priya,Net Banking,148500
O00879,08-08-2025,C0048,Customer 48,Bengaluru,Karnataka,South,P011,Notebook,Office Supplies,2,180,10%,Karan,Cash,324
O00880,26-02-2024,C0025,Customer 25,Chennai,Tamil Nadu,South,P007,Headphones,Accessories,1,3200,10%,Vikram,Debit Card,2880
O00881,31-07-2024,C0199,Customer 199,Jaipur,Rajasthan,North,P001,Laptop,Electronics,1,55000,0%,Vikram,UPI,55000
O00882,05-02-2025,C0035,Customer 35,Nashik,Maharashtra,West,P002,Smartphone,Electronics,1,28000,2%,Vikram,Net Banking,27440
O00883,11-03-2025,C0053,Customer 53,Bengaluru,Karnataka,South,P007,Headphones,Accessories,6,3200,10%,Neha,Net Banking,17280
O00884,23-08-2025,C0175,Customer 175,Kochi,Kerala,South,P008,Office Chair,Furniture,1,12500,8%,Vikram,UPI,11500
O00885,05-11-2024,C0186,Customer 186,Delhi,Delhi,North,P011,Notebook,Office Supplies,1,180,0%,Neha,UPI,180
O00886,21-04-2024,C0136,Customer 136,Pune,Maharashtra,West,P009,Desk,Furniture,2,16000,5%,Vikram,UPI,30400
O00887,28-11-2025,C0003,Customer 3,Bengaluru,Karnataka,South,P008,Office Chair,Furniture,2,12500,0%,Rahul,Debit Card,25000
O00888,14-09-2024,C0082,Customer 82,Kochi,Kerala,South,P005,Keyboard,Accessories,1,1800,5%,Neha,Credit Card,1710
O00889,10-09-2024,C0016,Customer 16,Delhi,Delhi,North,P008,Office Chair,Furniture,2,12500,5%,Vikram,Credit Card,23750
O00890,17-06-2024,C0203,Customer 203,Bengaluru,Karnataka,South,P004,Monitor,Electronics,1,14500,2%,Neha,Credit Card,14210
O00891,19-02-2025,C0007,Customer 7,Jaipur,Rajasthan,North,P012,Backpack,Accessories,1,2200,8%,Priya,Debit Card,2024
O00892,11-09-2025,C0065,Customer 65,Thane,Maharashtra,West,P011,Notebook,Office Supplies,2,180,0%,Vikram,Credit Card,360
O00893,06-08-2024,C0237,Customer 237,Kochi,Kerala,South,P001,Laptop,Electronics,3,55000,2%,Rahul,UPI,161700
O00894,07-09-2025,C0189,Customer 189,Bhubaneswar,Odisha,East,P004,Monitor,Electronics,2,14500,0%,Amit,UPI,29000
O00895,04-06-2025,C0090,Customer 90,Ahmedabad,Gujarat,West,P001,Laptop,Electronics,2,55000,15%,Sneha,Debit Card,93500
O00896,13-08-2024,C0099,Customer 99,Ahmedabad,Gujarat,West,P002,Smartphone,Electronics,2,28000,15%,Karan,Net Banking,47600
O00897,29-06-2024,C0075,Customer 75,Bengaluru,Karnataka,South,P006,Mouse,Accessories,1,950,8%,Karan,Net Banking,874
O00898,11-01-2025,C0051,Customer 51,Bengaluru,Karnataka,South,P011,Notebook,Office Supplies,1,180,2%,Vikram,Credit Card,176.4
O00899,04-01-2024,C0051,Customer 51,Bengaluru,Karnataka,South,P012,Backpack,Accessories,4,2200,0%,Priya,Cash,8800
O00900,10-04-2024,C0204,Customer 204,Pune,Maharashtra,West,P004,Monitor,Electronics,1,14500,10%,Neha,Debit Card,13050
O00901,13-08-2024,C0063,Customer 63,Lucknow,Uttar Pradesh,North,P007,Headphones,Accessories,2,3200,5%,Amit,UPI,6080
O00902,12-11-2025,C0178,Customer 178,Bhubaneswar,Odisha,East,P012,Backpack,Accessories,4,2200,2%,Neha,Credit Card,8624
O00903,02-01-2025,C0167,Customer 167,Bengaluru,Karnataka,South,P001,Laptop,Electronics,5,55000,10%,Sneha,Net Banking,247500
O00904,21-03-2025,C0167,Customer 167,Bengaluru,Karnataka,South,P001,Laptop,Electronics,2,55000,5%,Amit,UPI,104500
O00905,14-07-2025,C0068,Customer 68,Delhi,Delhi,North,P007,Headphones,Accessories,2,3200,8%,Arjun,Credit Card,5888
O00906,01-09-2025,C0111,Customer 111,Jaipur,Rajasthan,North,P003,Tablet,Electronics,3,18000,5%,Neha,Credit Card,51300
O00907,22-06-2025,C0111,Customer 111,Kochi,Kerala,South,P015,USB Hub,Accessories,2,1400,5%,Priya,Credit Card,2660
O00908,23-04-2024,C0195,Customer 195,Surat,Gujarat,West,P001,Laptop,Electronics,3,55000,5%,Amit,UPI,156750
O00909,13-02-2024,C0213,Customer 213,Jaipur,Rajasthan,North,P004,Monitor,Electronics,1,14500,10%,Vikram,UPI,13050
O00910,24-05-2024,C0151,Customer 151,Hyderabad,Telangana,South,P005,Keyboard,Accessories,2,1800,10%,Sneha,Debit Card,3240
O00911,12-04-2025,C0206,Customer 206,Kolkata,West Bengal,East,P004,Monitor,Electronics,3,14500,5%,Arjun,UPI,41325
O00912,29-06-2025,C0117,Customer 117,Thane,Maharashtra,West,P011,Notebook,Office Supplies,3,180,0%,Karan,Credit Card,540
O00913,28-01-2025,C0205,Customer 205,Delhi,Delhi,North,P005,Keyboard,Accessories,1,1800,5%,Karan,UPI,1710
O00914,18-03-2024,C0136,Customer 136,Mumbai,Maharashtra,West,P012,Backpack,Accessories,1,2200,0%,Amit,UPI,2200
O00915,23-04-2025,C0058,Customer 58,Lucknow,Uttar Pradesh,North,P014,External SSD,Electronics,1,8500,15%,Rahul,UPI,7225
O00916,14-10-2025,C0228,Customer 228,Pune,Maharashtra,West,P001,Laptop,Electronics,2,55000,15%,Vikram,Debit Card,93500
O00917,22-09-2024,C0036,Customer 36,Bengaluru,Karnataka,South,P012,Backpack,Accessories,2,2200,15%,Arjun,UPI,3740
O00918,20-03-2024,C0021,Customer 21,Hyderabad,Telangana,South,P015,USB Hub,Accessories,5,1400,5%,Priya,Credit Card,6650
O00919,23-09-2025,C0025,Customer 25,Hyderabad,Telangana,South,P005,Keyboard,Accessories,2,1800,5%,Amit,UPI,3420
O00920,24-08-2024,C0128,Customer 128,Mumbai,Maharashtra,West,P001,Laptop,Electronics,1,55000,8%,Amit,Credit Card,50600
O00921,24-02-2024,C0153,Customer 153,Bhubaneswar,Odisha,East,P013,Webcam,Electronics,1,4200,0%,Neha,UPI,4200
O00922,05-01-2025,C0183,Customer 183,Delhi,Delhi,North,P006,Mouse,Accessories,1,950,5%,Amit,UPI,902.5
O00923,18-05-2025,C0066,Customer 66,Nashik,Maharashtra,West,P003,Tablet,Electronics,1,18000,0%,Neha,Net Banking,18000
O00924,14-09-2024,C0073,Customer 73,Mumbai,Maharashtra,West,P011,Notebook,Office Supplies,1,180,8%,Amit,UPI,165.6
O00925,21-03-2024,C0210,Customer 210,Ahmedabad,Gujarat,West,P006,Mouse,Accessories,4,950,0%,Priya,Cash,3800
O00926,14-07-2024,C0197,Customer 197,Kolkata,West Bengal,East,P012,Backpack,Accessories,2,2200,2%,Rahul,UPI,4312
O00927,26-02-2024,C0069,Customer 69,Pune,Maharashtra,West,P010,Printer,Office Supplies,2,11500,0%,Sneha,Debit Card,23000
O00928,02-10-2025,C0099,Customer 99,Delhi,Delhi,North,P001,Laptop,Electronics,1,55000,5%,Arjun,UPI,52250
O00929,26-12-2025,C0188,Customer 188,Kochi,Kerala,South,P003,Tablet,Electronics,3,18000,5%,Priya,UPI,51300
O00930,05-06-2025,C0177,Customer 177,Kochi,Kerala,South,P001,Laptop,Electronics,1,55000,0%,Sneha,UPI,55000
O00931,27-01-2024,C0086,Customer 86,Pune,Maharashtra,West,P014,External SSD,Electronics,2,8500,8%,Amit,Credit Card,15640
O00932,23-04-2025,C0172,Customer 172,Jaipur,Rajasthan,North,P006,Mouse,Accessories,2,950,5%,Neha,UPI,1805
O00933,13-12-2025,C0187,Customer 187,Bhubaneswar,Odisha,East,P009,Desk,Furniture,1,16000,20%,Rahul,Credit Card,12800
O00934,04-01-2024,C0142,Customer 142,Hyderabad,Telangana,South,P014,External SSD,Electronics,3,8500,5%,Priya,UPI,24225
O00935,07-06-2024,C0235,Customer 235,Kolkata,West Bengal,East,P006,Mouse,Accessories,1,950,10%,Sneha,UPI,855
O00936,01-01-2024,C0207,Customer 207,Jaipur,Rajasthan,North,P009,Desk,Furniture,2,16000,0%,Neha,UPI,32000
O00937,14-01-2025,C0178,Customer 178,Bengaluru,Karnataka,South,P006,Mouse,Accessories,5,950,5%,Neha,Credit Card,4512.5
O00938,14-07-2024,C0108,Customer 108,Bengaluru,Karnataka,South,P001,Laptop,Electronics,1,55000,0%,Rahul,Debit Card,55000
O00939,04-11-2025,C0247,Customer 247,Delhi,Delhi,North,P007,Headphones,Accessories,1,3200,8%,Neha,UPI,2944
O00940,18-03-2024,C0162,Customer 162,Hyderabad,Telangana,South,P015,USB Hub,Accessories,3,1400,5%,Karan,UPI,3990
O00941,16-07-2025,C0214,Customer 214,Surat,Gujarat,West,P010,Printer,Office Supplies,1,11500,0%,Karan,UPI,11500
O00942,04-01-2024,C0013,Customer 13,Jaipur,Rajasthan,North,P002,Smartphone,Electronics,1,28000,8%,Priya,UPI,25760
O00943,31-12-2025,C0069,Customer 69,Bengaluru,Karnataka,South,P009,Desk,Furniture,2,16000,0%,Sneha,Cash,32000
O00944,19-11-2024,C0187,Customer 187,Nashik,Maharashtra,West,P003,Tablet,Electronics,1,18000,0%,Sneha,Credit Card,18000
O00945,22-10-2024,C0056,Customer 56,Hyderabad,Telangana,South,P009,Desk,Furniture,1,16000,10%,Vikram,Credit Card,14400
O00946,28-08-2024,C0017,Customer 17,Thane,Maharashtra,West,P008,Office Chair,Furniture,1,12500,8%,Amit,Debit Card,11500
O00947,19-06-2024,C0066,Customer 66,Thane,Maharashtra,West,P012,Backpack,Accessories,3,2200,5%,Rahul,Net Banking,6270
O00948,30-01-2025,C0227,Customer 227,Hyderabad,Telangana,South,P010,Printer,Office Supplies,2,11500,8%,Arjun,UPI,21160
O00949,24-09-2024,C0057,Customer 57,Ahmedabad,Gujarat,West,P013,Webcam,Electronics,2,4200,5%,Amit,Debit Card,7980
O00950,15-09-2024,C0080,Customer 80,Kochi,Kerala,South,P003,Tablet,Electronics,1,18000,5%,Sneha,Net Banking,17100
O00951,25-04-2024,C0184,Customer 184,Bengaluru,Karnataka,South,P010,Printer,Office Supplies,2,11500,0%,Rahul,Credit Card,23000
O00952,22-03-2025,C0237,Customer 237,Pune,Maharashtra,West,P006,Mouse,Accessories,2,950,5%,Neha,Credit Card,1805
O00953,18-10-2025,C0140,Customer 140,Delhi,Delhi,North,P007,Headphones,Accessories,2,3200,0%,Arjun,UPI,6400
O00954,01-08-2024,C0070,Customer 70,Surat,Gujarat,West,P002,Smartphone,Electronics,2,28000,5%,Amit,Net Banking,53200
O00955,15-10-2024,C0165,Customer 165,Mumbai,Maharashtra,West,P004,Monitor,Electronics,2,14500,5%,Arjun,Net Banking,27550
O00956,22-04-2025,C0118,Customer 118,Ahmedabad,Gujarat,West,P005,Keyboard,Accessories,2,1800,2%,Arjun,UPI,3528
O00957,27-03-2024,C0176,Customer 176,Hyderabad,Telangana,South,P002,Smartphone,Electronics,1,28000,0%,Rahul,Credit Card,28000
O00958,11-11-2025,C0002,Customer 2,Kolkata,West Bengal,East,P013,Webcam,Electronics,1,4200,15%,Priya,Net Banking,3570
O00959,07-07-2024,C0045,Customer 45,Thane,Maharashtra,West,P008,Office Chair,Furniture,1,12500,0%,Rahul,UPI,12500
O00960,18-07-2025,C0007,Customer 7,Bengaluru,Karnataka,South,P015,USB Hub,Accessories,1,1400,5%,Priya,Debit Card,1330
O00961,26-05-2024,C0143,Customer 143,Bengaluru,Karnataka,South,P015,USB Hub,Accessories,2,1400,2%,Vikram,UPI,2744
O00962,03-01-2024,C0039,Customer 39,Thane,Maharashtra,West,P014,External SSD,Electronics,3,8500,8%,Rahul,UPI,23460
O00963,21-01-2024,C0186,Customer 186,Chennai,Tamil Nadu,South,P011,Notebook,Office Supplies,1,180,5%,Neha,UPI,171
O00964,02-05-2024,C0203,Customer 203,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,2,28000,0%,Arjun,UPI,56000
O00965,30-04-2025,C0129,Customer 129,Lucknow,Uttar Pradesh,North,P011,Notebook,Office Supplies,2,180,2%,Neha,Net Banking,352.8
O00966,03-08-2025,C0236,Customer 236,Kochi,Kerala,South,P010,Printer,Office Supplies,3,11500,5%,Sneha,Net Banking,32775
O00967,06-11-2025,C0010,Customer 10,Pune,Maharashtra,West,P012,Backpack,Accessories,2,2200,0%,Sneha,Net Banking,4400
O00968,05-08-2024,C0131,Customer 131,Bengaluru,Karnataka,South,P005,Keyboard,Accessories,2,1800,8%,Sneha,UPI,3312
O00969,27-09-2024,C0026,Customer 26,Jaipur,Rajasthan,North,P005,Keyboard,Accessories,2,1800,0%,Vikram,UPI,3600
O00970,26-07-2024,C0047,Customer 47,Bhubaneswar,Odisha,East,P013,Webcam,Electronics,2,4200,0%,Sneha,Debit Card,8400
O00971,23-12-2024,C0090,Customer 90,Bengaluru,Karnataka,South,P014,External SSD,Electronics,3,8500,15%,Karan,Credit Card,21675
O00972,18-07-2024,C0199,Customer 199,Surat,Gujarat,West,P005,Keyboard,Accessories,4,1800,10%,Karan,Debit Card,6480
O00973,31-01-2024,C0008,Customer 8,Bengaluru,Karnataka,South,P014,External SSD,Electronics,2,8500,5%,Amit,UPI,16150
O00974,16-05-2025,C0154,Customer 154,Bengaluru,Karnataka,South,P013,Webcam,Electronics,1,4200,0%,Sneha,Credit Card,4200
O00975,02-04-2024,C0071,Customer 71,Delhi,Delhi,North,P009,Desk,Furniture,1,16000,0%,Sneha,UPI,16000
O00976,13-03-2024,C0117,Customer 117,Mumbai,Maharashtra,West,P009,Desk,Furniture,1,16000,20%,Vikram,UPI,12800
O00977,07-08-2024,C0179,Customer 179,Mumbai,Maharashtra,West,P011,Notebook,Office Supplies,2,180,8%,Neha,UPI,331.2
O00978,27-02-2024,C0164,Customer 164,Lucknow,Uttar Pradesh,North,P011,Notebook,Office Supplies,1,180,8%,Vikram,Debit Card,165.6
O00979,26-10-2025,C0087,Customer 87,Bengaluru,Karnataka,South,P010,Printer,Office Supplies,1,11500,10%,Vikram,UPI,10350
O00980,20-05-2025,C0053,Customer 53,Pune,Maharashtra,West,P010,Printer,Office Supplies,2,11500,10%,Sneha,Debit Card,20700
O00981,30-07-2025,C0103,Customer 103,Jaipur,Rajasthan,North,P004,Monitor,Electronics,1,14500,5%,Vikram,UPI,13775
O00982,15-02-2024,C0222,Customer 222,Lucknow,Uttar Pradesh,North,P015,USB Hub,Accessories,3,1400,2%,Karan,Credit Card,4116
O00983,19-06-2025,C0154,Customer 154,Kochi,Kerala,South,P001,Laptop,Electronics,1,55000,10%,Priya,UPI,49500
O00984,30-08-2024,C0232,Customer 232,Chennai,Tamil Nadu,South,P001,Laptop,Electronics,1,55000,0%,Amit,Credit Card,55000
O00985,24-04-2024,C0193,Customer 193,Bhubaneswar,Odisha,East,P010,Printer,Office Supplies,4,11500,15%,Vikram,Cash,39100
O00986,23-10-2024,C0210,Customer 210,Pune,Maharashtra,West,P007,Headphones,Accessories,1,3200,5%,Rahul,Credit Card,3040
O00987,21-06-2025,C0204,Customer 204,Delhi,Delhi,North,P001,Laptop,Electronics,1,55000,15%,Neha,Net Banking,46750
O00988,12-05-2025,C0199,Customer 199,Thane,Maharashtra,West,P004,Monitor,Electronics,2,14500,0%,Vikram,UPI,29000
O00989,05-11-2024,C0056,Customer 56,Nashik,Maharashtra,West,P014,External SSD,Electronics,1,8500,8%,Karan,Credit Card,7820
O00990,17-06-2025,C0065,Customer 65,Ahmedabad,Gujarat,West,P003,Tablet,Electronics,2,18000,10%,Vikram,UPI,32400
O00991,22-11-2025,C0164,Customer 164,Thane,Maharashtra,West,P004,Monitor,Electronics,3,14500,5%,Amit,Credit Card,41325
O00992,18-01-2025,C0066,Customer 66,Ahmedabad,Gujarat,West,P004,Monitor,Electronics,1,14500,0%,Vikram,UPI,14500
O00993,01-11-2025,C0085,Customer 85,Mumbai,Maharashtra,West,P012,Backpack,Accessories,1,2200,5%,Amit,UPI,2090
O00994,28-02-2024,C0244,Customer 244,Kolkata,West Bengal,East,P014,External SSD,Electronics,2,8500,2%,Neha,UPI,16660
O00995,23-10-2024,C0212,Customer 212,Pune,Maharashtra,West,P003,Tablet,Electronics,3,18000,15%,Karan,Credit Card,45900
O00996,12-01-2024,C0029,Customer 29,Delhi,Delhi,North,P014,External SSD,Electronics,1,8500,10%,Neha,Credit Card,7650
O00997,27-12-2024,C0171,Customer 171,Mumbai,Maharashtra,West,P005,Keyboard,Accessories,2,1800,2%,Priya,Net Banking,3528
O00998,23-04-2024,C0062,Customer 62,Lucknow,Uttar Pradesh,North,P013,Webcam,Electronics,2,4200,2%,Karan,Debit Card,8232
O00999,22-03-2024,C0079,Customer 79,Kochi,Kerala,South,P004,Monitor,Electronics,2,14500,0%,Arjun,UPI,29000
O01000,17-09-2025,C0014,Customer 14,Nashik,Maharashtra,West,P003,Tablet,Electronics,2,18000,0%,Vikram,Credit Card,36000
